Rank	Taxonpath	Taxon	D2-May15	D2-Jun15	D2-Jul15	D2-Aug15	D2-Oct15	D2-Nov15	D2-Dec15	D2-Jan16	D2-Feb16	D2-Mar16	D2-Apr16	D2-May16	D2-Jun16	D2-Jul16	D2-Aug16	D2-Sep16	D2-Oct16	D2-Nov16	D2-Dec16	D2-Jan17	D2-Feb17	D2-Mar17	D2-Apr17	D2-May17	D2-Jun17	D2-Jul17	D2-Aug17	D2-Sep17	D2-Oct17	D2-Nov17	D2-Dec17	D2-Jan18	D2-Feb18	D2-Mar18	D2-Apr18	D2-May18	D2-Jun18	D2-Aug18	D2-Sep18	D2-Oct18	D2-Nov18	D2-Dec18	D2-Jan19	D2-Feb19	D2-Apr19	D2-May19	D2-Jun19	D2-Jul19_STR	D2-Aug19	D2-Sep19	D2-Oct19	D2-Nov19	D2-Dec19	D2-Jan20	D2-Feb20	D2-Apr20	D2-May20	D2-Jun20	D2-Jul20	D2-Aug20	D2-Sep20	D2-Oct20	D2-Nov20	D2-Dec20	D2-Jan21	D2-Feb21	LUR20-Feb15	LUR20-Mar15	LUR20-Apr15	LUR20-May15	LUR20-Jun15	LUR20-Jul15	LUR20-Aug15	LUR20-Sep15	LUR20-Oct15	LUR20-Nov15	LUR20-Jan16	LUR20-Feb16	LUR20-Mar16	LUR20-Abr16	LUR20-May16	LUR20-Jun16	LUR20-Jul16	LUR20-Aug16	LUR20-Sep16	LUR20-Nov16	LUR20-Dec16	LUR20-Jan17	LUR20-Feb17	LUR20-Mar17	LUR20-Apr17	LUR20_May17	LUR20-Jun17	LUR20-Jul17	LUR20-Aug17	LUR20-Sep17	LUR20-Oct17	LUR20-Nov17	LUR20-Jan18	LUR20-Feb18	LUR20-Mar18	LUR20-Apr18	LUR20-May18	LUR20-Jun18	LUR20-Jul18	LUR20-Aug18	LUR20-Sep18	LUR20-Oct18	LUR20-Nov18	LUR20-Feb19	LUR20-Mar19	LUR20-Apr19	LUR20-Jul19_STR	LUR20-Aug19	LUR20-Sep19	LUR20-Oct19	LUR20-Nov19	LUR20-Dec19	LUR20-Jan20	LUR20-Feb20	LUR20-Mar20	LUR20-Apr20	LUR20-May20	LUR20-Jun20	LUR20-Jul20	LUR20-Aug20	LUR20-Sep20	LUR20-Oct20	LUR20-Nov20	LUR20-Dec20	LUR20-Jan21	LUR20-Feb21
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Granofilosea;Filosa-Granofilosea X;Massiteriidae;Massisteria	Massisteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;Cavernomonas	Cavernomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Sandonidae;Sandonidae X	Sandonidae X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryothecomonas-lineage;Cryothecomonas	Cryothecomonas	1505	3	3	29	13	10	38	24	427	31	25	16	0	67	6	22	12	0	83	144	69	3	14	5	0	29	31	37	0	70	3	129	859	413	1886	523	49	40	11	0	0	12	8	2037	0	262	11	11	4	19	2	56	301	34	4	643	6	243	14	8	7	6	2	3	125	63	270	737	177	189	7	61	16	40	10	45	317	1418	56	332	0	17	3	109	45	71	56	445	202	748	10	309	88	463	30	44	156	158	114	507	57	2540	308	7	153	47	0	2	16	195	271	112	234	134	116	0	89	135	28	18	47	18	17	78	244	13	24	16	7	0	53	33
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa	Protaspa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage X	Protaspa-lineage X	3	0	0	7	15	11	14	0	1	3	32	39	1	11	5	56	11	11	13	32	16	0	5	0	0	7	20	146	0	16	11	22	1222	263	18	2347	24	9	14	9	135	32	7	4	109	113	6	0	3	38	30	2	2	67	0	12	3	2	6	14	57	36	55	28	10	2	383	95	9	130	3	17	7	90	24	19	6	2	0	89	0	0	16	116	58	14	2	10	10	6	3	466	149	85	243	56	33	8	8	151	1	187	56	23	155	61	0	19	39	3	20	383	2	1	27	44	2	34	18	0	1	3	0	0	11	61	14	3	29	20	1	12
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Rhogostoma-lineage;Rhogostoma	Rhogostoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;CCW10-lineage;CCW10-lineage X	CCW10-lineage X	0	0	0	9	0	0	0	0	0	0	0	0	0	0	44	13	0	0	0	0	0	0	0	0	0	211	0	3	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0	0	0	54	0	2	0	0	0	0	0	0	0	42	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;Ventricleftida X;Ventricleftida XX	Ventricleftida XX	0	0	0	0	2	1	10	0	135	10	18	1	0	0	0	0	0	8	4	61	6	1	3	7	3	152	1	4	0	0	6	66	274	27	4	37	94	0	0	0	0	2	3	85	2	0	5	0	0	1	8	80	104	12	0	0	1	5	3	0	0	0	0	0	14	2	12	120	12	0	0	0	0	0	2	7	157	308	196	112	2	7	2	1	12	103	7	941	43	44	12	26	1	42	23	3	55	52	214	30	20	1	5	1	0	0	0	0	18	75	30	0	4	1	1	10	206	138	5	0	10	0	2	0	0	29	1	5	2	2	77	9
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;Ventrifissuridae;Ventrifissuridae X	Ventrifissuridae X	0	0	0	0	0	0	2	12	10	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	17	0	0	0	1	0	8	10	113	0	0	18	0	0	114	28	1	0	0	38	17	31	0	0	64	3	0	20	1	21	1	0	0	3	0	0	0	5	0	377	77	0	0	0	0	0	0	0	0	0	48	6	9	0	0	0	0	0	11	0	0	95	0	3	0	0	1	0	0	0	5	0	34	0	0	0	5	6	2	222	7	0	0	1	0	1	13	0	0	11	16	3	0	19	1
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros cf convolutus	Chaetoceros cf convolutus	0	0	0	0	0	3	0	0	0	10	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros eibenii	Chaetoceros eibenii	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros lauderi genus incertae sedis	Chaetoceros lauderi genus incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros sp. genus incertae sedis	Chaetoceros sp. genus incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros teres genus incertae sedis	Chaetoceros teres genus incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Eucampia;Eucampia sp.	Eucampia sp.	0	0	0	0	0	0	7	0	0	0	3	12	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	630	14	0	0	0	0	0	0	0	3	36	4	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	5	0	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	54	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	65	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Minidiscus;Minidiscus comicus	Minidiscus comicus	33	0	0	0	0	3	3	2	2	182	27	19	0	0	5	9	2	0	96	12	52	0	0	0	0	11	0	153	0	13	5	5	5	0	45	13	0	0	0	18	0	4	4	2	6	2	0	0	0	0	33	12	0	19	7	48	27	0	0	0	0	167	3384	254	4	11	270	6	10	26	4	5	9579	133	29	11	16	7	26	169	0	0	33	264	26	7	0	3	72	0	4	0	0	173	14	56	25	12	3	2	4	14	0	0	26	112	0	16	1	7	0	3	0	4	15	20	5	9	7	13	8	9	30	0	0	11	15	8	1227	128	10	2
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Polar-centric-Mediophyceae X;Polar-centric-Mediophyceae X sp.	Polar-centric-Mediophyceae X sp.	0	7	0	5	3	0	38	317	682	62	27	8	12	2	3	2	0	448	22	14	3	208	0	1	54	17	0	0	0	8	87	69	10	455	0	192	0	1	0	1	0	225	57	106	0	12	23	30	14	0	78	112	27	3	0	1	0	0	0	2	0	6	1	98	18	27	8	2	99	29	8	0	34	0	6	15	555	946	340	67	5	7	2	1	0	275	19	91	76	161	10	195	100	3	2	0	0	95	47	6	11	2	0	0	0	0	0	0	40	75	92	0	17	9	1	35	49	23	27	10	49	0	2	14	0	21	0	173	14	36	39	28
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Skeletonema;Skeletonema menzellii genus incertae sedis	Skeletonema menzellii genus incertae sedis	0	0	0	0	3	2	0	2	6	0	1	1	0	0	532	296	43	0	14	0	1	0	0	0	0	0	41	5456	23	55	702	82	11	0	2	0	0	4	0	0	0	6	0	0	0	0	0	0	0	29	449	436	135	15	0	0	0	0	3	0	7	4049	315	67	3	0	0	0	0	2	2	2	65	115	59	35	3	4	0	0	0	0	109	489	373	8	1	0	16	0	0	0	4	459	1484	857	532	32	60	9	1	0	0	1	13	62	1	62	6	0	0	0	4	127	480	52	119	502	5	1	0	1	12	4	67	506	111	114	162	53	2	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira concaviuscula genus incertae sedis	Thalassiosira concaviuscula genus incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	3	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	44	0	0	0	0	0	0	0	0	0	0	10	146	1	0	0	1	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira delicatula genus incertae sedis	Thalassiosira delicatula genus incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira oceanica genus incertae sedis	Thalassiosira oceanica genus incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira profunda genus incertae sedis	Thalassiosira profunda genus incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Radial-centric-basal-Coscinodiscophyceae;Actinocyclus (Radial-centric-basal-Coscinodiscophyceae);Actinocyclus sp.	Actinocyclus sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	128	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Radial-centric-basal-Coscinodiscophyceae;Leptocylindrus;Leptocylindrus aporus genus incertae sedis	Leptocylindrus aporus genus incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Radial-centric-basal-Coscinodiscophyceae;Leptocylindrus;Leptocylindrus minimus genus incertae sedis	Leptocylindrus minimus genus incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Radial-centric-basal-Coscinodiscophyceae;Radial-centric-basal-Coscinodiscophyceae X;Radial-centric-basal-Coscinodiscophyceae X sp.	Radial-centric-basal-Coscinodiscophyceae X sp.	633	15	750	12	7	1	27	1	0	0	0	16	17	20	19	0	0	2	2	0	0	0	2	1377	269	5	0	0	0	0	0	0	0	1	0	0	29	82	0	79	1	0	0	1	0	5220	92	23	25	0	0	1	0	1	7	36	280	30	22300	15	5	0	5	0	0	0	16	0	2	17	2	1	4	4	11	0	0	0	0	0	26	0	98	4	0	0	0	0	0	0	0	4	9	5	0	0	39	0	0	0	0	0	0	34	6	4	0	0	0	0	0	0	17	23	69	1	1	0	0	1	0	0	100	2	89	4	3	0	0	1	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Fistulifera;Fistulifera saprophila family incertae sedis;Fistulifera saprophila genus incertae sedis	Fistulifera saprophila genus incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Pseudo-nitzschia order incertae sedis;Pseudo-nitzschia family incertae sedis;Pseudo-nitzschia	Pseudo-nitzschia	1382	4	2	20	63	84	1	0	0	5	43	5	0	2	109	665	138	90	92	5	157	13	0	3	224	192	154	761	21	193	7	0	0	5	2	0	2	367	91	66	22	16	7	4	0	232	6	2	63	28	53	178	8	13	24	29	529	12	54	127	531	1162	48	3	0	0	32	0	11	425	6	16	226	600	127	30	2	6	0	178	2	0	49	1673	1118	79	2	11	13	19	0	6	2394	2864	429	422	3394	8	2	2	0	0	62	2	27	7400	11	9	21	6	15	0	3	149	1134	11	27	57	0	21	0	0	145	9	49	6996	1411	294	26	28	4	5
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Parmales env 2;Parmales env 2 X	Parmales env 2 X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Parmales env 3;Parmales env 3A	Parmales env 3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Parmales X;Parmales XX	Parmales XX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Triparmaceae;Triparma	Triparma	0	0	18	0	17	4	4	3	1	0	40	3	8	11	23	45	28	10	8	9	1	3	14	5	9	11	18	1	0	10	4	0	2	45	0	113	28	5	0	0	14	1	0	11	5	9	38	8	6	6	10	0	0	3	7	5	0	0	1	0	6	0	0	6	3	9	6	4	47	12	4	0	22	0	14	8	0	12	3	70	15	79	9	31	38	6	0	18	1	17	12	33	23	36	8	0	13	15	0	0	0	3	1	0	2	0	0	0	0	16	50	0	58	17	15	14	4	1	0	4	2	5	0	10	2	0	0	13	9	6	1	5
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae X;Chrysophyceae Clade-C;Chlorochromonas	Chlorochromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	3	0	31
genus	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae X;Chrysophyceae Clade-C;Chrysophyceae Clade-C X	Chrysophyceae Clade-C X	192	40	427	65	27	196	90	19	38	3	0	10	78	199	167	263	70	132	92	340	42	17	34	157	86	98	34	58	11	110	13	236	14	85	76	13	41	141	0	62	66	3	15	65	9	109	33	113	163	191	13	94	44	91	9	17	108	11	69	55	82	17	27	20	80	10	49	200	119	96	104	32	204	112	161	385	41	86	19	1	66	20	295	364	235	283	6	366	185	15	5	4	275	369	20	29	192	17	206	21	15	122	6	4	4	42	0	2	952	163	20	7	42	323	136	11	92	37	23	42	4	28	39	17	46	53	46	20	41	23	37	17
